CustomerId,Surname,Gender,Age,Geography,IsActiveMember,HasPremiumMembership
2762,Gallagher,Male,50,UK,1,1
2763,Padilla,Male,28,UK,1,1
2764,Potter,Female,47,UK,1,1
2765,Mao,Male,38,USA,1,0
2766,Schneider,Male,36,USA,1,1
2767,Ibragimova,Male,30,USA,1,1
2768,Huang,Female,27,UK,1,1
2769,Anderson,Male,26,USA,1,1
2770,Nakayama,Female,38,UK,0,1
2771,Gardener,Female,32,USA,1,1
2772,Aksenova,Male,28,UK,0,1
2773,Milne,Female,72,UK,1,1
2774,Onwumelu,Male,29,USA,0,0
2775,Kudryashova,Female,28,USA,1,1
2776,Hart,Male,51,Canada,1,1
2777,Teng,Male,39,USA,0,0
2778,Kruglova,Female,61,UK,0,1
2779,Palerma,Female,71,Canada,1,1
2780,Brookes,Male,38,UK,1,0
2781,Hsing,Male,40,Canada,1,1
2782,Shaffer,Female,61,UK,1,1
2783,Laurie,Male,24,USA,0,0
2784,Chung,Female,33,USA,0,0
2785,Whitfield,Female,37,UK,1,0
2786,Thomas,Male,43,USA,0,0
2787,Rioux,Female,40,UK,0,1
2788,Osonduagwuike,Male,46,USA,0,1
2789,Matveyev,Male,39,UK,0,1
2790,Hayward,Male,44,Canada,0,1
2791,Nkemdirim,Male,39,UK,1,1
2792,Brim,Female,66,Canada,1,1
2793,Trevisano,Female,45,USA,1,0
2794,Soubeiran,Male,23,UK,0,1
2795,Wilson,Male,52,USA,0,0
2796,Helena,Female,25,USA,1,0
2797,Duncan,Female,39,USA,1,1
2798,Hale,Male,27,UK,1,0
2799,Macdonald,Male,28,UK,0,1
2800,McKay,Male,43,USA,0,1
2801,Chiekwugo,Male,51,USA,0,1
2802,Skinner,Male,29,Canada,1,1
2803,Sorokina,Male,53,USA,1,1
2804,Weller,Female,43,UK,1,1
2805,Bess,Female,44,USA,1,1
2806,MacDonald,Female,51,USA,0,1
2807,Gray,Male,38,Canada,0,1
2808,Ogbonnaya,Male,33,USA,0,1
2809,Udegbulam,Male,42,USA,1,1
2810,Mai,Female,32,USA,1,1
2811,Yeh,Female,30,USA,1,1
2812,Babbage,Female,34,Canada,1,1
2813,Franklin,Male,28,USA,1,1
2814,Randell,Female,52,USA,0,1
2815,Paterson,Female,40,UK,0,1
2816,Pickering,Male,37,UK,0,1
2817,Uspensky,Male,25,USA,0,1
2818,Macleod,Female,30,Canada,1,1
2819,Nnaife,Male,37,USA,0,1
2820,Randolph,Female,34,USA,0,1
2821,Kudryashova,Female,31,USA,1,1
2822,George,Female,33,Canada,1,1
2823,Robertson,Female,34,Canada,0,1
2824,Yuryeva,Female,59,UK,1,0
2825,Hurst,Male,32,USA,1,1
2826,Ch'iu,Male,40,USA,1,1
2827,King,Female,43,USA,0,1
2828,Esposito,Male,36,USA,1,0
2829,Fraser,Male,33,Canada,0,0
2830,Trentini,Male,43,UK,1,1
2831,Nicholls,Male,53,Canada,1,0
2832,Montalvo,Female,32,USA,0,0
2833,Tien,Male,20,USA,1,1
2834,Chuang,Male,40,Canada,0,1
2835,Fang,Male,30,USA,0,0
2836,Kosisochukwu,Male,35,Canada,1,1
2837,Young,Male,60,USA,1,1
2838,Scott,Female,49,UK,1,0
2839,Yeh,Female,36,Canada,0,0
2840,Vigano,Female,32,UK,1,1
2841,Windradyne,Male,40,Canada,0,1
2842,Curnow,Male,38,USA,0,1
2843,Ugonna,Male,48,Canada,1,1
2844,De Neeve,Male,38,UK,1,1
2845,Ricci,Male,35,USA,1,0
2846,Nnaife,Male,45,UK,0,1
2847,Ebelechukwu,Male,39,UK,0,1
2848,Keating,Male,38,Canada,0,1
2849,Tuan,Female,41,USA,1,1
2850,Shearston,Male,41,USA,0,0
2851,Tien,Female,39,USA,1,0
2852,Hamilton,Female,48,USA,0,1
2853,Arnold,Male,40,USA,1,1
2854,Ting,Male,53,USA,1,1
2855,Chao,Male,33,USA,0,0
2856,Powell,Female,75,Canada,1,1
2857,Williams,Female,45,UK,0,1
2858,Cheng,Male,51,Canada,1,0
2859,Zhdanova,Male,25,USA,0,0
2860,Tsai,Male,32,Canada,0,1
2861,Nebechukwu,Male,45,USA,0,1
2862,Fetherstonhaugh,Female,25,USA,0,1
2863,Ojiofor,Male,33,UK,0,0
2864,Severson,Female,43,USA,0,1
2865,Speight,Male,37,UK,1,1
2866,Greenwalt,Male,21,USA,1,1
2867,Grover,Female,26,USA,1,1
2868,Milani,Female,27,Canada,1,0
2869,Akobundu,Male,36,Canada,0,1
2870,Anderson,Male,22,USA,0,1
2871,Chien,Female,55,USA,1,0
2872,Kennedy,Male,38,Canada,0,1
2873,Castiglione,Male,52,Canada,0,1
2874,Marshall,Female,36,UK,1,1
2875,Duncan,Male,32,UK,0,1
2876,Uspenskaya,Female,33,Canada,0,1
2877,Thomson,Female,35,Canada,1,1
2878,Calabrese,Male,67,Canada,1,1
2879,Herrera,Female,36,Canada,0,1
2880,Muse,Female,52,UK,0,1
2881,Marsden,Female,37,UK,0,1
2882,Artemyeva,Female,35,UK,1,1
2883,McKay,Male,37,USA,1,1
2884,Chuang,Female,38,USA,1,1
2885,Nicholls,Female,29,USA,1,0
2886,Dennis,Male,42,Canada,0,1
2887,Knight,Female,37,USA,0,1
2888,Webb,Female,26,UK,0,1
2889,Pugliesi,Male,37,UK,1,1
2890,Nebechukwu,Female,31,USA,1,0
2891,Ward,Male,34,Canada,0,0
2892,Nixon,Female,30,UK,0,1
2893,Chidubem,Male,44,USA,0,1
2894,Rivers,Male,50,USA,0,0
2895,Sochima,Male,31,USA,1,1
2896,Heydon,Male,47,UK,1,1
2897,Lombardo,Female,33,USA,1,0
2898,Holland,Female,29,UK,0,1
2899,Tien,Male,52,USA,0,1
2900,Bryant,Female,35,USA,0,1
2901,Hao,Female,26,Canada,1,0
2902,Genovesi,Male,73,USA,1,1
2903,Kovalev,Female,33,USA,1,1
2904,Hsieh,Female,47,USA,1,1
2905,Debellis,Female,35,USA,1,1
2906,Chibueze,Male,32,UK,1,0
2907,Padovano,Male,41,Canada,0,1
2908,Yen,Female,22,USA,1,1
2909,Kibble,Male,69,USA,1,1
2910,Lori,Male,38,UK,1,1
2911,Enemuo,Male,33,USA,0,0
2912,Lu,Female,52,USA,0,1
2913,Nebeolisa,Male,32,UK,1,1
2914,Stewart,Female,40,USA,1,1
2915,Ward,Male,28,USA,0,0
2916,Milanesi,Female,52,UK,0,1
2917,Chikwado,Male,56,USA,0,1
2918,Douglas,Male,57,USA,1,1
2919,Sal,Female,38,UK,0,1
2920,Douglas,Female,42,Canada,0,0
2921,Yates,Female,33,USA,1,1
2922,Watt,Female,46,UK,1,1
2923,P'an,Male,34,Canada,0,0
2924,H?,Male,41,UK,1,1
2925,Perry,Female,29,UK,0,1
2926,Lavrov,Female,76,USA,1,1
2927,Chiekwugo,Male,63,USA,1,1
2928,Macdonald,Male,32,USA,1,1
2929,Jenkins,Female,39,UK,0,1
2930,Korovina,Male,32,UK,1,1
2931,Manning,Male,42,UK,0,1
2932,Wilson,Female,37,UK,0,1
2933,Begum,Female,54,USA,0,1
2934,Ingrassia,Male,46,Canada,0,1
2935,Maclean,Male,33,USA,1,1
2936,Olejuru,Male,35,Canada,0,1
2937,Enyinnaya,Male,44,USA,1,1
2938,Watson,Male,28,Canada,0,1
2939,Langdon,Male,27,USA,1,1
2940,Frolov,Female,39,USA,1,0
2941,Chikezie,Female,28,Canada,1,1
2942,Zetticci,Female,26,Canada,1,0
2943,Yang,Female,42,USA,1,1
2944,Lin,Female,41,USA,0,0
2945,Goddard,Male,32,USA,0,1
2946,Rogers,Male,20,UK,0,0
2947,Zubareva,Male,42,USA,1,1
2948,Onochie,Male,36,USA,1,0
2949,Ts'ui,Female,29,USA,0,0
2950,Newsom,Male,39,Canada,1,1
2951,Genovese,Female,37,Canada,1,1
2952,Thorpe,Male,31,UK,1,1
2953,Horton,Male,51,USA,0,1
2954,Williamson,Female,43,USA,1,1
2955,Shoobridge,Female,33,USA,0,1
2956,Peng,Female,46,USA,1,1
2957,Gray,Male,30,USA,0,1
2958,Watson,Female,41,USA,1,1
2959,Fyodorova,Male,29,USA,1,0
2960,Bazhenov,Male,25,USA,0,1
2961,Solomon,Female,29,UK,0,1
2962,Layh,Male,31,Canada,1,1
2963,John,Male,38,USA,1,1
2964,Tuan,Female,51,USA,1,0
2965,Slattery,Male,46,USA,0,0
2966,Onyekachi,Male,36,UK,0,1
2967,Genovese,Male,45,USA,0,1
2968,Daniels,Female,39,UK,0,0
2969,Caldwell,Female,36,Canada,1,1
2970,Chiemenam,Male,34,USA,0,0
2971,Wanliss,Male,45,USA,1,0
2972,Bruce,Male,30,Canada,0,1
2973,Wright,Male,42,Canada,0,1
2974,Fang,Female,56,USA,1,1
2975,Eames,Male,59,UK,1,1
2976,Sutherland,Male,37,USA,1,1
2977,Cavenagh,Male,39,USA,1,1
2978,Dumetolisa,Female,45,Canada,0,1
2979,Mackay,Female,35,USA,1,0
2980,Dellucci,Male,40,USA,1,1
2981,Kenyon,Female,41,Canada,0,1
2982,Parry,Male,39,UK,0,1
2983,Kennedy,Female,43,Canada,0,1
2984,Arnott,Male,35,UK,1,1
2985,Hanson,Male,35,USA,1,1
2986,T'ao,Male,30,USA,0,1
2987,Shen,Male,42,UK,0,1
2988,Steere,Female,26,UK,0,0
2989,Abbott,Male,47,USA,0,1
2990,Sutherland,Female,45,Canada,0,1
2991,Thurgood,Male,19,UK,0,0
2992,Johnson,Male,49,USA,0,1
2993,Lung,Female,51,USA,1,0
2994,Cocci,Female,59,Canada,1,1
2995,Matveyeva,Female,39,USA,1,0
2996,Moore,Female,29,USA,0,1
2997,Yobachukwu,Female,45,Canada,0,1
2998,Fleming,Female,26,USA,1,0
2999,Dickinson,Male,47,USA,0,1
3000,Evseyev,Male,33,USA,1,0
3001,Aksenov,Female,40,USA,1,0
3002,Fleming,Female,43,Canada,1,1
3003,Ulyanov,Female,32,UK,0,0
3004,Summers,Male,55,USA,1,0
3005,Clements,Male,47,UK,1,1
3006,Kazakova,Male,39,USA,0,1
3007,Pirozzi,Female,45,USA,0,1
3008,Jamieson,Male,33,USA,1,0
3009,Ferri,Male,62,USA,1,0
3010,Mai,Male,31,USA,1,1
3011,Hannaford,Male,47,USA,0,1
3012,Fomin,Male,30,Canada,0,1
3013,Mahon,Female,41,USA,0,1
3014,Shaw,Female,27,USA,0,1
3015,Volkova,Male,43,Canada,0,1
3016,Miles,Male,43,UK,0,1
3017,Madison,Male,32,USA,1,0
3018,Scott,Female,29,Canada,0,1
3019,Voss,Female,27,USA,0,1
3020,Colebatch,Male,29,USA,1,1
3021,Wilson,Female,38,USA,0,0
3022,T'ang,Male,36,USA,1,1
3023,Gibson,Female,27,Canada,1,1
3024,Hs?eh,Male,39,USA,0,1
3025,Pan,Male,41,UK,1,0
3026,Chikelu,Female,39,USA,1,1
3027,Allan,Male,40,USA,0,0
3028,Yefremova,Female,42,USA,0,0
3029,Chuang,Female,48,UK,1,1
3030,Fan,Male,39,Canada,0,1
3031,Dellucci,Male,20,USA,0,0
3032,Garran,Female,22,USA,1,1
3033,Moretti,Female,45,Canada,0,1
3034,Yao,Female,85,USA,1,1
3035,Lucchesi,Male,36,USA,1,1
3036,Nkemdilim,Male,45,UK,0,0
3037,Anderson,Male,43,USA,0,1
3038,Sagese,Male,21,USA,1,1
3039,Rubensohn,Male,47,USA,0,1
3040,Baldwin,Female,26,Canada,1,1
3041,Iqbal,Male,38,USA,0,1
3042,Monaldo,Male,34,USA,1,1
3043,Mahon,Female,29,UK,0,0
3044,Muir,Female,38,USA,0,1
3045,Burns,Male,29,Canada,1,1
3046,Dyer,Male,27,UK,1,1
3047,Lyons,Female,31,UK,1,0
3048,H?,Male,48,Canada,1,1
3049,Gardiner,Female,37,Canada,0,1
3050,Cameron,Male,32,USA,1,1
3051,Chapman,Female,44,USA,1,1
3052,Taylor,Male,53,USA,1,1
3053,Namatjira,Male,35,USA,1,1
3054,He,Female,34,USA,0,1
3055,Leibius,Male,67,Canada,1,0
3056,White,Male,44,USA,0,1
3057,Wall,Male,58,USA,1,1
3058,Moretti,Male,33,USA,0,1
3059,Patterson,Female,58,Canada,1,1
3060,Coppin,Female,33,USA,0,0
3061,Tsao,Female,43,USA,1,1
3062,Kao,Male,33,UK,1,1
3063,Stewart,Female,40,USA,1,1
3064,Tuan,Male,32,USA,1,1
3065,Barnes,Male,35,Canada,0,1
3066,Sun,Male,42,USA,1,1
3067,Fallaci,Female,28,USA,0,1
3068,Buccho,Male,31,UK,0,1
3069,Tien,Female,31,USA,1,1
3070,Pirozzi,Male,43,USA,1,1
3071,Liu,Male,32,Canada,0,1
3072,Long,Male,32,USA,1,0
3073,Scott,Female,30,USA,0,1
3074,Gerasimova,Female,32,UK,1,1
3075,Ifeatu,Female,44,UK,0,1
3076,De Luca,Male,35,USA,1,1
3077,Ogbonnaya,Female,43,UK,1,1
3078,Humffray,Male,33,UK,0,1
3079,Degtyaryov,Female,36,Canada,1,1
3080,Monaldo,Female,34,UK,0,0
3081,Cawthorne,Male,28,Canada,0,1
3082,Graham,Male,29,USA,0,0
3083,Carpenter,Female,44,USA,0,1
3084,Kambinachi,Male,40,USA,0,1
3085,Tyler,Female,30,USA,0,1
3086,Martin,Female,54,USA,0,1
3087,Walker,Female,22,USA,1,1
3088,Khan,Male,36,USA,1,1
3089,Iroawuchi,Male,25,UK,1,1
3090,Summers,Male,40,USA,0,1
3091,Bottrill,Female,43,Canada,1,0
3092,Hu,Male,37,USA,1,0
3093,Jones,Female,31,USA,0,0
3094,Vincent,Male,41,Canada,1,0
3095,Sanford,Female,25,UK,0,0
3096,Brown,Male,19,USA,0,1
3097,Lei,Male,59,UK,0,0
3098,Toscani,Male,30,UK,0,1
3099,Chien,Female,24,USA,1,1
3100,Uchenna,Male,60,Canada,1,1
3101,Lori,Male,35,UK,1,1
3102,Fanucci,Male,32,UK,0,1
3103,Chimaobim,Female,29,USA,0,1
3104,Jowers,Female,47,USA,0,1
3105,Miller,Male,31,UK,0,1
3106,Kirsova,Female,28,USA,1,1
3107,T'ien,Female,45,USA,1,1
3108,Ku,Female,30,Canada,1,1
3109,Chin,Female,28,Canada,1,1
3110,Law,Female,47,UK,0,0
3111,Chung,Female,74,UK,1,1
3112,Cockrum,Male,42,UK,0,1
3113,Greaves,Female,40,USA,0,1
3114,Grant,Male,32,USA,1,1
3115,O'Donnell,Female,40,USA,1,1
3116,Maclean,Male,21,USA,1,1
3117,Hsieh,Female,39,USA,1,1
3118,Hs?,Male,43,Canada,0,0
3119,Mazzanti,Male,33,USA,0,1
3120,Chiu,Female,51,UK,0,0
3121,Reeves,Female,23,Canada,0,1
3122,Castiglione,Male,27,UK,0,1
3123,Ferguson,Male,29,USA,0,1
3124,Nnamdi,Male,30,USA,0,1
3125,Wu,Male,39,USA,0,1
3126,Chu,Female,26,Canada,1,1
3127,King,Male,43,USA,0,1
3128,Charlton,Male,33,UK,0,0
3129,Marsh,Female,34,Canada,1,0
3130,Walker,Male,37,UK,1,1
3131,Chang,Female,56,Canada,0,1
3132,Pottinger,Female,39,UK,1,0
3133,Buckley,Male,39,USA,1,1
3134,Folliero,Female,27,USA,0,1
3135,Olisanugo,Male,34,USA,0,1
3136,Kent,Male,37,USA,1,0
3137,Jessop,Male,44,USA,1,1
3138,Hodge,Male,48,USA,0,1
3139,Ignatiev,Male,60,USA,1,1
3140,Chambers,Female,40,USA,1,1
3141,Mansom,Male,30,Canada,0,1
3142,Yen,Female,24,UK,0,0
3143,Azikiwe,Female,76,USA,1,0
3144,Allen,Female,41,UK,0,1
3145,Komarova,Male,55,Canada,1,0
3146,Mackay,Female,48,UK,0,0
3147,Yu,Female,28,USA,1,1
3148,Curtis,Male,44,Canada,0,1
3149,Fang,Female,39,USA,1,1
3150,Page,Female,34,Canada,0,1
3151,Olisaemeka,Female,35,UK,1,0
3152,Brennan,Female,39,USA,0,0
3153,Sutton,Female,40,USA,0,1
3154,Hyde,Female,29,USA,1,1
3155,Nkemakolam,Male,51,USA,1,0
3156,Chimaijem,Male,32,Canada,1,1
3157,Sung,Female,41,UK,0,1
3158,Chiganu,Male,34,Canada,0,0
3159,Beneventi,Female,31,USA,0,1
3160,Esposito,Male,23,USA,0,1
3161,Owen,Male,28,USA,1,1
3162,Smalley,Male,34,Canada,1,0
3163,Hsiung,Male,34,Canada,1,0
3164,Ch'ang,Female,37,UK,1,1
3165,Barton,Female,38,USA,0,1
3166,Lucchese,Female,39,USA,0,1
3167,Hsia,Male,62,UK,1,0
3168,Pope,Female,48,USA,1,1
3169,Horrocks,Female,49,USA,1,1
3170,Tai,Male,40,Canada,0,1
3171,Chikezie,Female,35,UK,0,0
3172,Frye,Female,56,USA,1,1
3173,Toscani,Male,32,UK,0,0
3174,Mellor,Female,27,USA,0,1
3175,Kang,Male,43,Canada,1,1
3176,Sutherland,Female,35,USA,0,1
3177,Hs?,Male,29,UK,0,1
3178,Ting,Female,27,USA,1,0
3179,Chuang,Female,39,USA,1,1
3180,Chu,Female,34,USA,1,1
3181,Ozoemena,Female,60,USA,0,1
3182,Howells,Female,37,Canada,0,1
3183,Lucchese,Female,43,USA,1,1
3184,Nnonso,Male,43,USA,0,1
3185,Gerasimova,Male,55,UK,1,1
3186,Woronoff,Female,45,UK,1,1
3187,Wilhelm,Female,36,UK,1,1
3188,Nebechukwu,Female,45,Canada,1,0
3189,Anenechukwu,Female,32,USA,1,1
3190,Meredith,Female,42,USA,0,1
3191,Chinomso,Female,28,USA,1,1
3192,Stephenson,Male,32,USA,0,1
3193,Chimaoke,Male,66,Canada,1,1
3194,Winters,Female,49,USA,0,1
3195,Napolitani,Female,26,USA,0,1
3196,L?,Male,29,UK,0,0
3197,Williams,Male,36,USA,0,1
3198,Giles,Male,36,Canada,0,0
3199,Wang,Male,23,USA,0,1
3200,Robertson,Female,46,USA,1,1
3201,Murray,Male,24,Canada,1,1
3202,Greco,Male,20,USA,0,1
3203,Marchesi,Female,33,USA,0,1
3204,Chao,Male,69,USA,1,1
3205,Hawthorn,Male,50,UK,1,0
3206,Bibi,Female,42,USA,0,1
3207,Hawdon,Male,60,UK,0,1
3208,Moss,Male,56,Canada,1,0
3209,Briggs,Male,36,UK,0,1
3210,McIntyre,Male,26,USA,1,1
3211,Russo,Female,53,Canada,1,1
3212,Ballard,Female,27,UK,0,0
3213,Hs?,Male,35,USA,1,1
3214,Pisani,Male,46,Canada,1,1
3215,Tao,Male,33,USA,0,1
3216,Thomson,Female,32,USA,0,0
3217,Hsu,Male,31,UK,1,0
3218,Morrison,Female,56,Canada,1,1
3219,Joslin,Male,36,USA,0,1
3220,Scott,Female,37,UK,1,1
3221,Bidwill,Male,30,UK,0,0
3222,Cameron,Female,24,Canada,1,0
3223,Cartwright,Male,30,USA,0,1
3224,Yao,Male,39,Canada,0,0
3225,Tate,Female,41,UK,0,1
3226,Neal,Female,32,UK,0,0
3227,Yao,Male,35,UK,1,1
3228,Burns,Male,26,USA,0,1
3229,Onyinyechukwuka,Female,29,USA,1,1
3230,Fulks,Female,66,USA,0,1
3231,Christie,Female,33,USA,1,1
3232,Lloyd,Male,36,USA,0,1
3233,Ball,Female,34,USA,1,1
3234,Genovesi,Male,36,Canada,1,1
3235,Alexander,Male,47,USA,0,1
3236,Siciliano,Male,34,Canada,1,1
3237,Ositadimma,Female,32,Canada,1,1
3238,Kazantsev,Male,38,Canada,1,0
3239,Giles,Male,54,USA,0,1
3240,Hao,Female,19,Canada,0,1
3241,Martin,Male,50,USA,0,1
3242,Hartley,Female,31,UK,1,1
3243,Allan,Female,36,USA,0,0
3244,Dolgorukova,Male,24,USA,1,0
3245,Nnamdi,Female,32,UK,1,1
3246,Romano,Female,45,UK,1,0
3247,Chuang,Male,57,USA,0,1
3248,Owen,Male,25,Canada,0,1
3249,Singh,Male,35,USA,0,1
3250,Nwagugheuzo,Male,37,USA,1,0
3251,Shipton,Male,58,USA,1,0
3252,Paterson,Male,43,UK,0,1
3253,Rivas,Male,31,USA,0,1
3254,Lung,Female,38,USA,1,1
3255,Allan,Male,50,UK,0,1
3256,Fetherstonhaugh,Female,29,USA,0,0
3257,Lung,Male,38,Canada,0,0
3258,Davidson,Female,58,USA,1,1
3259,Mai,Female,36,UK,1,1
3260,Dellucci,Male,31,USA,0,1
3261,Mitchell,Female,33,Canada,0,0
3262,Sun,Male,51,USA,1,1
3263,Napolitano,Male,48,UK,0,0
3264,Bailey,Male,43,USA,0,1
3265,Hoolan,Male,35,USA,0,1
3266,Kent,Female,33,USA,0,1
3267,Chou,Male,30,Canada,1,1
3268,Pepper,Female,40,UK,0,1
3269,Abramowitz,Male,54,USA,0,1
3270,Lord,Male,33,UK,0,1
3271,Wilson,Female,33,USA,0,1
3272,Abazu,Male,32,Canada,0,0
3273,Harriman,Female,59,USA,1,1
3274,Frankland,Female,43,Canada,0,1
3275,Pinto,Female,31,USA,1,1
3276,Kwemtochukwu,Male,25,USA,1,0
3277,Chiu,Female,54,UK,1,1
3278,Yu,Female,41,USA,0,1
3279,Onyekachukwu,Male,44,USA,0,1
3280,Castiglione,Male,37,Canada,0,1
3281,To Rot,Female,57,USA,1,0
3282,Anenechukwu,Female,32,USA,1,1
3283,Henderson,Female,39,USA,1,1
3284,Ellis,Female,48,UK,0,1
3285,Nkemdirim,Male,48,USA,1,1
3286,Kang,Female,43,UK,0,0
3287,Lear,Female,31,USA,1,0
3288,Jamieson,Male,37,USA,1,1
3289,Mazzanti,Female,30,USA,1,1
3290,Marino,Female,23,Canada,0,1
3291,Winter,Female,30,USA,0,1
3292,T'ien,Female,28,USA,1,1
3293,Hughes-Jones,Female,41,USA,0,1
3294,Cody,Female,39,USA,1,1
3295,Hunt,Male,39,UK,1,0
3296,Estrada,Female,19,Canada,0,1
3297,Dickinson,Female,26,UK,0,1
3298,Fanucci,Female,41,Canada,0,1
3299,Yang,Male,25,UK,0,1
3300,Forbes,Male,34,USA,1,1
3301,Heard,Male,28,UK,0,1
3302,Efremova,Male,34,USA,1,1
3303,Morphett,Male,35,Canada,1,1
3304,Lenhardt,Female,44,USA,1,1
3305,Burns,Male,35,UK,0,1
3306,Ch'ien,Female,62,USA,1,1
3307,Sun,Female,40,USA,0,1
3308,Jamieson,Female,38,USA,1,1
3309,Nolan,Female,62,USA,1,0
3310,Barry,Female,28,USA,1,1
3311,Saunders,Male,50,Canada,0,1
3312,McMorran,Male,72,Canada,1,1
3313,Phelan,Female,31,USA,0,1
3314,Fu,Male,54,USA,1,1
3315,Hotchin,Female,63,Canada,1,1
3316,Aksyonov,Female,25,USA,1,0
3317,Rossi,Male,53,USA,0,1
3318,Hughes,Male,71,USA,1,1
3319,Duncan,Female,40,USA,1,1
3320,McGarry,Male,35,USA,0,0
3321,Aksenov,Male,24,USA,1,0
3322,Akhtar,Male,30,USA,1,1
3323,Pisani,Female,41,USA,1,1
3324,Pisano,Female,31,Canada,0,1
3325,McDaniels,Male,47,Canada,1,0
3326,Tennant,Female,32,USA,1,1
3327,Donaghy,Male,50,UK,1,0
3328,Todd,Male,40,Canada,1,1
3329,Tobenna,Female,38,USA,0,1
3330,Vicars,Female,43,USA,0,0
3331,Chao,Male,18,USA,1,1
3332,Tien,Male,34,USA,0,0
3333,Hsing,Male,31,USA,0,0
3334,Yang,Female,41,UK,0,1
3335,Walker,Male,27,USA,0,0
3336,T'ang,Female,31,Canada,0,1
3337,Chukwukere,Male,36,Canada,0,1
3338,Ch'iu,Male,56,Canada,0,0
3339,Pai,Female,24,Canada,1,1
3340,Franklin,Female,28,Canada,0,1
3341,Y?,Male,29,UK,1,1
3342,Peng,Female,29,USA,1,0
3343,Otitodilichukwu,Male,53,UK,1,1
3344,Pagnotto,Male,37,USA,0,0
3345,Vessels,Male,33,UK,0,1
3346,Heller,Female,31,USA,0,1
3347,Donaldson,Male,63,USA,1,0
3348,Ifeanyichukwu,Male,45,USA,0,0
3349,Kao,Male,40,USA,0,0
3350,Dunn,Female,45,UK,0,1
3351,Calabresi,Male,35,Canada,1,0
3352,Holland,Female,34,UK,0,1
3353,Calabresi,Male,40,USA,1,1
3354,Butusov,Female,31,USA,1,1
3355,Atkinson,Female,36,USA,1,0
3356,Vasilyeva,Male,24,UK,1,1
3357,Mollison,Male,41,UK,1,1
3358,Webb,Male,29,UK,1,0
3359,Obiajulu,Female,33,UK,0,0
3360,Aiken,Male,60,Canada,1,1
3361,Brabyn,Male,38,USA,1,1
3362,Su,Female,48,UK,0,0
3363,Traeger,Female,33,USA,0,0
3364,Ekwueme,Male,38,UK,0,1
3365,Thompson,Male,47,USA,0,0
3366,Chinwenma,Female,34,Canada,1,1
3367,Tuan,Female,74,UK,1,1
3368,Tsai,Male,40,UK,1,0
3369,Liu,Male,67,USA,1,1
3370,Robinson,Female,33,USA,1,1
3371,Carr,Female,47,Canada,0,1
3372,Palerma,Female,43,UK,1,0
3373,Chineze,Female,37,USA,1,0
3374,Fang,Male,37,USA,0,1
3375,Simpson,Male,55,Canada,1,0
3376,Moretti,Female,58,USA,1,1
3377,Hale,Female,40,UK,1,1
3378,Benson,Female,37,UK,1,1
3379,Estep,Male,72,UK,1,1
3380,Mishina,Female,45,Canada,1,1
3381,Abramovich,Female,26,Canada,0,1
3382,Lavrentiev,Male,49,USA,0,1
3383,Alexeyeva,Female,72,UK,1,1
3384,T'ang,Male,39,UK,1,0
3385,Kilgour,Female,66,USA,1,1
3386,Chin,Male,41,USA,1,1
3387,Fiorentini,Male,41,Canada,0,1
3388,Lori,Male,84,UK,1,1
3389,Marchesi,Male,25,UK,1,1
3390,Sheppard,Female,55,Canada,0,1
3391,Nnanna,Female,32,USA,1,1
3392,Norris,Female,46,USA,0,0
3393,Vincent,Male,33,UK,1,1
3394,Bradley,Male,30,USA,1,1
3395,Bellucci,Male,29,USA,1,1
3396,Clements,Female,22,USA,0,1
3397,Knowles,Male,71,USA,1,1
3398,Chidiebere,Male,33,USA,0,1
3399,Kelly,Male,41,USA,1,0
3400,Okwukwe,Female,31,USA,0,1
3401,Onyemere,Male,31,USA,1,1
3402,Murphy,Female,33,USA,0,1
3403,Elliott,Female,26,USA,1,1
3404,Loggia,Female,62,USA,1,1
3405,Walsh,Female,23,USA,0,1
3406,Mahomed,Male,60,USA,1,1
3407,Dolgorukova,Female,29,Canada,0,1
3408,Bogdanov,Male,40,USA,0,1
3409,She,Female,40,UK,1,1
3410,Cook,Female,46,UK,0,0
3411,Bruno,Male,36,UK,0,0
3412,Moysey,Female,37,USA,0,0
3413,Beneventi,Male,26,UK,1,1
3414,Ferri,Male,39,USA,0,1
3415,Skinner,Female,37,USA,1,1
3416,Angel,Male,40,Canada,0,0
3417,Toosey,Male,38,USA,0,0
3418,Chin,Female,42,USA,0,0
3419,Lung,Female,42,USA,0,1
3420,Mellor,Female,26,USA,1,1
3421,Hassall,Male,31,USA,1,1
3422,Richardson,Female,39,USA,0,1
3423,Poninski,Male,35,UK,1,1
3424,Dore,Male,32,Canada,1,1
3425,Bonham,Male,42,Canada,0,0
3426,Ibezimako,Male,43,UK,1,1
3427,Hunter,Male,49,Canada,0,0
3428,Bold,Male,41,USA,0,1
3429,Wan,Female,35,USA,0,0
3430,Bradley,Female,43,UK,0,0
3431,Tretyakova,Male,37,USA,1,1
3432,Graham,Male,36,USA,0,0
3433,Izmailov,Male,26,USA,0,1
3434,Calabrese,Female,37,UK,0,1
3435,Valentin,Male,66,USA,1,1
3436,Osonduagwuike,Female,34,UK,1,1
3437,Williamson,Male,41,USA,1,1
3438,Pan,Female,32,USA,0,0
3439,Carpenter,Female,30,USA,1,1
3440,McIver,Male,36,USA,1,1
3441,Trevisan,Female,47,USA,1,1
3442,Rozhkova,Male,36,USA,1,1
3443,He,Female,30,UK,1,1
